Claim Date,Employee Name,Employee ID,Designation,Project Name,Email address,Total Persons,Allowable Amount,Total Bill Amount,Seating Location,Bill_Date,Bill_No,Total_Price,employee_code,name
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Alice Johnson
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Olivia Wright
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Peter Scott
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Quinn Adams
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Rachel Nelson
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Samuel Baker
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Taylor Carter
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Victor Perez
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Wendy Roberts
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,Consultant,Xavier Turner
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Leah Powell
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Naomi Patterson
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Paige Flores
12-02-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,382,,2024-02-05,02_46,382,,Ging John
27-02-2024 00:00,Aiden Harrington,2023,Data Scientist,Verite,Aiden.Harrington@xyz.com,1,400,499,Chennai,2024-02-05,02_104,499,2023,Aiden Harrington
27-02-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,2,800,863,Chennai,2024-02-15,02_85,863,1959,Abel Lopez
27-02-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,2,800,863,Chennai,2024-02-15,02_85,863,2000,Hunter Moore
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,1957,Luca Allen
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,1941,Miles Elliott
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2061,Sebastian Mitchell
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2018,Autumn Walker
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2024,Graham Roberts
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2017,Miles Martinez
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2058,Brooke Reed
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2072,Mia Duncan
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2056,Hope Garc?
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2060,Liam Reed
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2015,Finn Barnes
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2066,Nash Rivera
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2057,Amos Cameron
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2006,Carson Nelson
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2036,Gavin Davis
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,1781,Tyler Perez
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2012,Eli Harris
12-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,24,9600,9527,Bangalore,2024-02-08,02_166,9527,2022,Levi Stewart
23-02-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,1,400,433,Chennai,2024-02-20,02_144,433,1870,Savannah Taylor
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
14-02-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,796,,2024-02-06,02_31,796,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
15-02-2024 00:00,Sadie Harrison,1958,Engagement Lead,,Sadie.Harrison@xyz.com,12,4800,4782,Chennai,2024-02-06,02_114,4782,,
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2005,Zoe Sullivan
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,1957,Luca Allen
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2017,Miles Martinez
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2057,Amos Cameron
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2056,Hope Garc?
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2033,Gabriel Allen
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2072,Mia Duncan
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2058,Brooke Reed
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2061,Sebastian Mitchell
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2059,Amelia Hawkins
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2067,Ariana Martinez
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2073,June Wright
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2012,Eli Harris
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,1941,Miles Elliott
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2024,Graham Roberts
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,1987,Sadie Cameron
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2020,Carson Hill
22-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,7913,Bangalore,2024-02-15,02_37,7913,2006,Carson Nelson
13-02-2024 00:00,Felicity Taylor,2078,Associate ,GPC,Felicity.Taylor@xyz.com,1,400,405,Chennai,2024-02-03,02_163,405,2078,Felicity Taylor
19-02-2024 00:00,Vivian Johnson,2029,Data Engineer,o9 -  TMobile Resilinc,Vivian.Johnson@xyz.com,1,400,402,Chennai,2024-02-17,02_175,402,2029,Vivian Johnson
19-02-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,1,400,474,Chennai,2024-02-08,02_144,474,1870,Savannah Taylor
29-02-2024 00:00,Autumn Walker,2018,Data Scientist,5B,Autumn.Walker@xyz.com,1,400,358,Bangalore,2024-02-06,02_98,358,2018,Autumn Walker
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Autumn Hughes
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,D777,Jonah Baker
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Jack Bran
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Hanna Jo
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Kib Jim
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Alice Johnson
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Olivia Wright
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Peter Scott
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Quinn Adams
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Rachel Nelson
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Samuel Baker
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Taylor Carter
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Victor Perez
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Wendy Roberts
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,Consultant,Xavier Turner
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Leah Powell
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Naomi Patterson
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Paige Flores
22-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,393,Chennai,2024-02-16,02_126,393,,Ging John
23-02-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,2,800,743,Chennai,2024-02-19,02_63,743,1996,Mila Palmer
23-02-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,2,800,743,Chennai,2024-02-19,02_63,743,2034,Chloe Russell
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Autumn Hughes
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,D777,Jonah Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Jack Bran
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Hanna Jo
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Kib Jim
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Alice Johnson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Olivia Wright
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Peter Scott
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Quinn Adams
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Rachel Nelson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Samuel Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Taylor Carter
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Victor Perez
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Wendy Roberts
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,Consultant,Xavier Turner
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Leah Powell
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Naomi Patterson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Paige Flores
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Ging John
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Autumn Hughes
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,D777,Jonah Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Jack Bran
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Hanna Jo
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Kib Jim
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Alice Johnson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Olivia Wright
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Peter Scott
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Quinn Adams
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Rachel Nelson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Samuel Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Taylor Carter
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Victor Perez
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Wendy Roberts
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,Consultant,Xavier Turner
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Leah Powell
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Naomi Patterson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Paige Flores
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Ging John
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Autumn Hughes
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,D777,Jonah Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Jack Bran
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Hanna Jo
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Kib Jim
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Alice Johnson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Olivia Wright
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Peter Scott
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Quinn Adams
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Rachel Nelson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Samuel Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Taylor Carter
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Victor Perez
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Wendy Roberts
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,Consultant,Xavier Turner
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Leah Powell
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Naomi Patterson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Paige Flores
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Ging John
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Autumn Hughes
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,D777,Jonah Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Jack Bran
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Hanna Jo
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Kib Jim
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Alice Johnson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Olivia Wright
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Peter Scott
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Quinn Adams
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Rachel Nelson
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Samuel Baker
27-02-2024 00:00,Leo Freeman,2062,Data Scientist,Verite,Leo.Freeman@xyz.com,5,2000,2047,Chennai,2024-02-14,02_65,2047,,Taylor Carter
